5.04001 0.350001 1 -5.80754 3.36001 -0 -20.6557 -0 -0 0 -0 -0 -0 -0 -1 -5.04 -0.35 -1 5.80755 -3.36 -0 -0 -0 -0 0 -0 -0 -0 -0 1 -0.819672 0 0 1 -0.819672 -0 -0 -0 -0 0 -0 -0 -0 -0 -0 0.819673 0 0 -1 0.819673 -0 -0 -0 -0 0 -0 -0 -0 -0 -0 0 0 0.130001 -0.0132739 0 -1.2512 -0 -0 -0.0304918 0 -0 -0 -0 -0 -0 0 0 -0.13 0.013274 0 0 -0 -0 0 0 -0 -0 -0 -0 -0 -3.78495 10 0 0 1 -0 -0 -2 -0 0 -0 -0 -0 -0 -0 3.78496 -10 0 0 -1 -0 -0 0 -0 0 -0 -0 -0 -0 -0 -1.52238 0 0 0.990001 0 -0 -0 -0.26334 -0 0 0 -0 -0 -0 -0 1.52239 0 0 -0.99 0 -0 -0 -0.3216 -0 0 -3.27868 -0 -0 -0 -0 0 0 0 0 0 -0.325 0.990001 -0.00810343 -0 0 -0 0.921834 -0 -0 -0 0 0 0 0 0 0.325001 -0.99 0.00186 -0 0 -0 -0.95 -0 -0 -0 0 0 0 0 0 -0 -0 -0 0.900001 22.2001 -0 -0 1.56164 -0 -0 0 0 0 0 0 -0 -0 -0 -0.9 -22.2 -0 -0 -4 -0 -0 0 0 0 0 0 -0 -3 -0 -0 0.990001 -0 -0 -0 1.45001 -0 0 0 0 0 0 -0 3 -0 -0 -0.99 -0 -0 -0 -1.53535 -0 5.04001 0.350001 1 -5.985 3.36001 0 0 0 0 -0 0 0 0 0 -1 -5.04 -0.35 -1 5.98501 -3.36 0 20.6558 0 0 -0 0 0 0 0 1 -0 -0 0.0500001 -0.0372 -0 0 0 0 0 -0 0 0 0 0 0 -0 -0 -0.05 0.0372 -0 1.33115 0 0 0.0304919 -0 0 0 0 0 0 -12 10 -0 -0 1 0 0 0 0 -0 0 0 0 0 0 12 -10 -0 -0 -1 0 0 2 0 -0 0 0 0 0 0 -1.73524 -0 -0 1.01011 -0 0 0 0.321601 0 -0 3.27869 0 0 0 0 1.73525 -0 -0 -1.0101 -0 0 0 0.263341 0 -0 0 0 0 0 0 -0 -0 -0 -0 -0 -0.325 1.01011 -0.00185999 0 -0 0 0.950001 0 0 0 -0 -0 -0 -0 -0 0.325001 -1.0101 0.00810344 0 -0 0 -0.921833 0 0 0 -0 -0 -0 -0 -0 0 0 0 1.11112 22.2001 0 0 4 0 0 -0 -0 -0 -0 -0 0 0 0 -1.11111 -22.2 0 0 -1.56163 0 0 -0 -0 -0 -0 -0 0 -3 0 0 1.01011 0 0 0 1.53536 0 -0 -0 -0 -0 -0 0 3 0 0 -1.0101 0 0 0 -1.45 0 [0, 2] [0, 1.600000000000001] [0, 1.200000000000001] [0, 3.278688534590165] [0, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [3.784957079830647, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-3.395196755725226, 1.377672104215043] -19.0411 6.21725e-15 1.00001e-08 1.00001e-08 -1.11113 1.00001e-08 -7.56991 1.00001e-08 -0.99673 -4.46314 1.49231 -1.54382 37.2255 -39.4199 0.105501 -0.189999 0 19.623 1.00001e-08 1.35994 1.00001e-08 24.0001 7.17101 3.16009 1.58857 -1.48519 40.2645 -37.5551 0.220863 -0.134646 
5.04001 0.350001 1 -5.985 3.36001 -0 0 0 0 -0 0 0 0 0 -1 -5.04 -0.35 -1 5.98501 -3.36 -0 20.6558 0 0 -0 0 0 0 0 1 -0.819672 -0 0 1 -0.819672 -0 0 0 0 -0 0 0 0 0 0 0.819673 -0 0 -1 0.819673 -0 0 0 0 -0 0 0 0 0 0 -0 -0 0.130001 -0.034 -0 -1.33114 0 0 0 -0 0 0 0 0 0 -0 -0 -0.13 0.0340001 -0 0 0 0 0.0304919 -0 0 0 0 0 0 -12 10 0 -0 1 -0 0 0 0 -0 0 0 0 0 0 12 -10 0 -0 -1 -0 0 2 0 -0 0 0 0 0 0 -1.73524 -0 0 1.01011 -0 -0 0 0.321601 0 -0 3.27869 0 0 0 0 1.73525 -0 0 -1.0101 -0 -0 0 0.263341 0 -0 0 0 0 0 0 -0 -0 0 -0 -0 -0.325 1.01011 -0.00185999 0 -0 0 0.950001 0 0 0 -0 -0 0 -0 -0 0.325001 -1.0101 0.00810344 0 -0 0 -0.921833 0 0 0 -0 -0 0 -0 -0 -0 0 0 1.11112 22.2001 0 0 4 0 0 -0 -0 0 -0 -0 -0 0 0 -1.11111 -22.2 0 0 -1.56163 0 0 -0 -0 0 -0 -0 -0 -3 0 0 1.01011 0 0 0 1.53536 0 -0 -0 0 -0 -0 -0 3 0 0 -1.0101 0 0 0 -1.45 0 5.04001 0.350001 1 -5.80754 3.36001 0 -20.6557 -0 -0 0 -0 -0 -0 -0 -1 -5.04 -0.35 -1 5.80755 -3.36 0 -0 -0 -0 0 -0 -0 -0 -0 1 0 0 0.0500001 -0.0145232 0 0 -0 -0 -0.0304918 0 -0 -0 -0 -0 -0 0 0 -0.05 0.0145233 0 1.25121 -0 -0 0 0 -0 -0 -0 -0 -0 -3.78495 10 -0 0 1 0 -0 -2 -0 0 -0 -0 -0 -0 -0 3.78496 -10 -0 0 -1 0 -0 0 -0 0 -0 -0 -0 -0 -0 -1.52238 0 -0 0.990001 0 0 -0 -0.26334 -0 0 0 -0 -0 -0 -0 1.52239 0 -0 -0.99 0 0 -0 -0.3216 -0 0 -3.27868 -0 -0 -0 -0 0 0 -0 0 0 -0.325 0.990001 -0.00810343 -0 0 -0 0.921834 -0 -0 -0 0 0 -0 0 0 0.325001 -0.99 0.00186 -0 0 -0 -0.95 -0 -0 -0 0 0 -0 0 0 0 -0 -0 0.900001 22.2001 -0 -0 1.56164 -0 -0 0 0 -0 0 0 0 -0 -0 -0.9 -22.2 -0 -0 -4 -0 -0 0 0 -0 0 0 0 -3 -0 -0 0.990001 -0 -0 -0 1.45001 -0 0 0 -0 0 0 0 3 -0 -0 -0.99 -0 -0 -0 -1.53535 -0 [0, 2] [0, 1.600000000000001] [0, 1.200000000000001] [0, 3.278688534590165] [0, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [3.784957079830649, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-1.008762325755092, 1.377672104215043] 0 19.623 1.00001e-08 1.00001e-08 -1.13147 0.121968 1.00001e-08 24.0001 7.17101 3.16009 1.58857 -1.48519 40.2645 -37.5551 0.220863 -0.134646 -19.0411 5.32908e-15 -0.047617 1.16362 -7.56991 1.00001e-08 -0.99673 -4.46314 1.49231 -1.54382 37.2255 -39.4199 0.105501 -0.189999 
5.04001 0.350001 1 -5.985 3.36001 0 -9.54955 -0 0 -0 -0 0 0 -0 -1 -5.04 -0.35 -1 5.98501 -3.36 0 20.6558 -0 0 -0 -0 0 0 -0 1 -0.819672 -0 -0 1 -0.819672 0 0 -0 0 -0 -0 0 0 -0 0 0.819673 -0 -0 -1 0.819673 0 0 -0 0 -0 -0 0 0 -0 0 -0 -0 0.0500001 -0.0371999 -0 -0.153615 0 -0 -0.0128843 -0 -0 0 0 -0 0 -0 -0 -0.05 0.0372001 -0 1.33115 0 -0 0.0304919 -0 -0 0 0 -0 0 -7.89247 10 -0 0 1 0 0 -2 0 -0 -0 0 0 -0 0 7.89248 -10 -0 0 -1 0 0 0.662813 0 -0 -0 0 0 -0 0 -1.74185 -0 -0 0.990001 -0 0 0 -0.193241 0 -0 1.51581 0 0 -0 0 1.74186 -0 -0 -0.99 -0 0 0 -0.234327 0 -0 -3.27868 0 0 -0 0 -0 -0 -0 0 -0 -0.325 1.01011 -0.00498171 0 -0 -0 0.950001 0 -0 0 -0 -0 -0 0 -0 0.325001 -1.0101 0.00186 0 -0 -0 -0.921833 0 -0 0 -0 -0 -0 0 -0 0 0 -0 1.11112 22.2001 -0 0 4 -0 0 -0 -0 -0 0 -0 0 0 -0 -1.11111 -22.2 -0 0 -1.56163 -0 0 -0 -0 -0 0 -0 0 -3 -0 0 0.990001 -0 0 0 1.45001 0 -0 -0 -0 0 -0 0 3 -0 0 -0.99 -0 0 0 -1.53535 0 5.04001 0.350001 1 -5.80754 3.36001 -0 -20.6557 0 -0 0 0 -0 -0 0 -1 -5.04 -0.35 -1 5.80755 -3.36 -0 9.54956 0 -0 0 0 -0 -0 0 1 0 0 0.130001 -0.0132739 0 -1.2512 -0 0 -0.0304918 0 0 -0 -0 0 -0 0 0 -0.13 0.013274 0 0.116655 -0 0 0.0128844 0 0 -0 -0 0 -0 -12 10 0 -0 1 -0 -0 -0.662812 -0 0 0 -0 -0 0 -0 12 -10 0 -0 -1 -0 -0 2 -0 0 0 -0 -0 0 -0 -1.73524 0 0 1.01011 0 -0 -0 0.234328 -0 0 3.27869 -0 -0 0 -0 1.73525 0 0 -1.0101 0 -0 -0 0.193242 -0 0 -1.5158 -0 -0 0 -0 0 0 0 -0 0 -0.325 0.990001 -0.00185999 -0 0 0 0.921834 -0 0 -0 0 0 0 -0 0 0.325001 -0.99 0.00498172 -0 0 0 -0.95 -0 0 -0 0 0 0 -0 0 -0 -0 0 0.900001 22.2001 0 -0 1.56164 0 -0 0 0 0 -0 0 -0 -0 0 -0.9 -22.2 0 -0 -4 0 -0 0 0 0 -0 0 -0 -3 0 -0 1.01011 0 -0 -0 1.53536 -0 0 0 0 -0 0 -0 3 0 -0 -1.0101 0 -0 -0 -1.45 -0 [0.6628126952609963, 2] [0.4803422494694317, 1.600000000000001] [0.09298316851977324, 1.200000000000001] [1.515803087636768, 3.278688534590165] [0.9200000000000001, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [7.892478539915324, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-3.395196755725226, -2.201979540740159] -9.07208 19.623 1.00001e-08 1.00001e-08 -0.194399 1.35994 -15.7849 5.23124 -0.0245089 -5.09532 1.55752 -1.5537 40.2645 -37.5551 0.105501 -0.189999 -19.0411 8.80311 -1.11113 0.119277 -7.95375 24.0001 6.12374 0.787784 1.54159 -1.532 37.2255 -39.4199 0.220863 -0.134646 
5.04001 0.350001 1 -5.985 3.36001 0 -2.96325 -0 0 0 0 0 0 -0 -1 -5.04 -0.35 -1 5.98501 -3.36 0 20.6558 -0 0 0 0 0 0 -0 1 -0.819672 -0 -0 1 -0.819672 0 0 -0 0 0 0 0 0 -0 0 0.819673 -0 -0 -1 0.819673 0 0 -0 0 0 0 0 0 -0 0 -0 -0 0.0500001 -0.0372 0 -0.0570148 0 -0 -0.00399804 0 0 0 0 -0 0 -0 -0 -0.05 0.0372 0 1.33115 0 -0 0.0304919 0 0 0 0 -0 0 -7.89247 10 -0 -0 1 0 0 -2 0 0 0 0 0 -0 0 7.89248 -10 -0 -0 -1 0 0 0.208233 0 0 0 0 0 -0 0 -1.74185 -0 -0 1.01011 0 0 0 -0.241317 0 0 3.27869 0 0 -0 0 1.74186 -0 -0 -1.0101 0 0 0 -0.294182 0 0 -0.470358 0 0 -0 0 -0 -0 -0 -0 0 -0.325 1.01011 -0.00498171 0 0 0 0.950001 0 -0 0 -0 -0 -0 -0 0 0.325001 -1.0101 0.00186 0 0 0 -0.921833 0 -0 0 -0 -0 -0 -0 0 0 0 -0 1.11112 22.2001 0 0 4 -0 0 -0 -0 -0 -0 0 0 0 -0 -1.11111 -22.2 0 0 -1.56163 -0 0 -0 -0 -0 -0 0 0 -3 -0 0 0.990001 0 0 0 1.45001 0 -0 -0 -0 -0 0 0 3 -0 0 -0.99 0 0 0 -1.53535 0 5.04001 0.350001 1 -5.80754 3.36001 -0 -20.6557 0 -0 -0 -0 -0 -0 0 -1 -5.04 -0.35 -1 5.80755 -3.36 -0 2.96326 0 -0 -0 -0 -0 -0 0 1 0 0 0.130001 -0.0132739 -0 -1.2512 -0 0 -0.0304918 -0 -0 -0 -0 0 -0 0 0 -0.13 0.013274 -0 0.0455458 -0 0 0.00399805 -0 -0 -0 -0 0 -0 -12 10 0 0 1 -0 -0 -0.208232 -0 -0 -0 -0 -0 0 -0 12 -10 0 0 -1 -0 -0 2 -0 -0 -0 -0 -0 0 -0 -1.73524 0 0 0.990001 -0 -0 -0 0.294183 -0 -0 0.470359 -0 -0 0 -0 1.73525 0 0 -0.99 -0 -0 -0 0.241318 -0 -0 -3.27868 -0 -0 0 -0 0 0 0 0 -0 -0.325 0.990001 -0.00185999 -0 -0 -0 0.921834 -0 0 -0 0 0 0 0 -0 0.325001 -0.99 0.00498172 -0 -0 -0 -0.95 -0 0 -0 0 0 0 0 -0 -0 -0 0 0.900001 22.2001 -0 -0 1.56164 0 -0 0 0 0 0 -0 -0 -0 0 -0.9 -22.2 -0 -0 -4 0 -0 0 0 0 0 -0 -0 -3 0 -0 1.01011 -0 -0 -0 1.53536 -0 0 0 0 0 -0 -0 3 0 -0 -1.0101 -0 -0 -0 -1.45 -0 [0.208232588806373, 2] [0.08081831574853448, 1.600000000000001] [0.03820050162072905, 1.200000000000001] [0.4703586693816305, 3.278688534590165] [0.2, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [7.892478539915324, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-2.20197954074016, -1.008762325755091] -2.81509 19.623 1.00001e-08 1.00001e-08 -0.0690159 1.35994 -15.7849 1.64348 1.40722 -2.79693 1.55752 -1.5537 40.2645 -37.5551 0.105501 -0.189999 -19.0411 2.73164 -1.11113 0.0449575 -2.49879 24.0001 3.99584 -0.350091 1.54159 -1.532 37.2255 -39.4199 0.220863 -0.134646 
5.04001 0.350001 1 -5.80754 3.36001 0 -19.6731 0 -0 -0 -0 -0 -0 0 -1 -5.04 -0.35 -1 5.80755 -3.36 0 3.24869 0 -0 -0 -0 -0 -0 0 1 -0.819672 0 -0 1 -0.819672 0 -0 0 -0 -0 -0 -0 -0 0 -0 0.819673 0 -0 -1 0.819673 0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0.0500001 -0.0145232 -0 -0.0543887 -0 0 -0.0290413 -0 -0 -0 -0 0 -0 -0 0 -0.05 0.0145233 -0 1.24877 -0 0 0.00438315 -0 -0 -0 -0 0 -0 -12 10 -0 0 1 0 -0 -0.257503 -0 -0 -0 -0 -0 0 -0 12 -10 -0 0 -1 0 -0 1.80973 -0 -0 -0 -0 -0 0 -0 -1.73524 0 -0 0.990001 -0 0 -0 0.257099 -0 -0 0.515665 -0 -0 0 -0 1.73525 0 -0 -0.99 -0 0 -0 0.203968 -0 -0 -3.12272 -0 -0 0 -0 -0 0 -0 0 -0 -0.325 0.990001 -0.00185999 -0 -0 -0 0.921834 -0 0 -0 -0 0 -0 0 -0 0.325001 -0.99 0.00342086 -0 -0 -0 -0.95 -0 0 -0 -0 0 -0 0 -0 0 -0 0 0.900001 22.2001 -0 -0 1.56164 0 -0 -0 0 -0 0 -0 0 -0 0 -0.9 -22.2 -0 -0 -4 0 -0 -0 0 -0 0 -0 0 -3 0 -0 1.01011 -0 -0 -0 1.53536 -0 -0 0 -0 0 -0 0 3 0 -0 -1.0101 -0 -0 -0 -1.45 -0 5.04001 0.350001 1 -5.985 3.36001 -0 -3.24868 -0 0 0 0 0 0 -0 -1 -5.04 -0.35 -1 5.98501 -3.36 -0 19.6732 -0 0 0 0 0 0 -0 1 0 -0 0.130001 -0.034 0 -1.3249 0 -0 -0.00438314 0 0 0 0 -0 0 0 -0 -0.13 0.0340001 0 0.0669626 0 -0 0.0290414 0 0 0 0 -0 0 -9.94623 10 0 -0 1 -0 0 -1.80972 0 0 0 0 0 -0 0 9.94624 -10 0 -0 -1 -0 0 0.257504 0 0 0 0 0 -0 0 -1.7668 -0 0 1.01011 0 -0 0 -0.203967 0 0 3.12273 0 0 -0 0 1.76681 -0 0 -1.0101 0 -0 0 -0.257098 0 0 -0.515664 0 0 -0 0 0 -0 0 -0 0 -0.325 1.01011 -0.00342085 0 0 0 0.950001 0 -0 0 0 -0 0 -0 0 0.325001 -1.0101 0.00186 0 0 0 -0.921833 0 -0 0 0 -0 0 -0 0 -0 0 -0 1.11112 22.2001 0 0 4 -0 0 0 -0 0 -0 0 -0 0 -0 -1.11111 -22.2 0 0 -1.56163 -0 0 0 -0 0 -0 0 -0 -3 -0 0 0.990001 0 0 0 1.45001 0 0 -0 0 -0 0 -0 3 -0 0 -0.99 0 0 0 -1.53535 0 [0.2575035627225408, 1.80972923749869] [0.1832051111236508, 1.600000000000001] [0.04633594646619147, 1.200000000000001] [0.5156645921309034, 3.122728893195649] [0.2, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [9.946239269957661, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-2.20197954074016, -1.008762325755091] -18.1354 2.99475 1.00001e-08 1.00001e-08 -0.0959335 1.1682 -3.09004 21.7168 3.5957 -0.643896 1.54159 -1.55073 37.2255 -39.4199 0.220863 -0.134646 -3.08625 18.6896 -1.1437 0.173084 -17.9999 2.5612 1.12557 -3.07804 1.57144 -1.55851 40.2645 -37.5551 0.105501 -0.189999 
5.04001 0.350001 1 -5.985 3.36001 0 -13.1057 -0 -0 -0 -0 0 -0 0 -1 -5.04 -0.35 -1 5.98501 -3.36 0 19.6732 -0 -0 -0 -0 0 -0 0 1 -0.819672 0 0 1 -0.819672 0 0 -0 -0 -0 -0 0 -0 0 0 0.819673 0 0 -1 0.819673 0 0 -0 -0 -0 -0 0 -0 0 0 0 0 0.0500001 -0.0145232 -0 -0.199292 0 -0 -0.0290413 -0 -0 0 -0 0 0 0 0 -0.05 0.0145233 -0 1.24877 0 -0 0.0176824 -0 -0 0 -0 0 0 -9.94623 10 0 0 1 0 0 -1.80972 -0 -0 -0 0 -0 0 0 9.94624 -10 0 0 -1 0 0 1.1234 -0 -0 -0 0 -0 0 0 -1.7668 0 0 0.990001 -0 0 0 -0.0885614 -0 -0 2.08028 0 -0 0 0 1.76681 0 0 -0.99 -0 0 0 -0.143087 -0 -0 -3.12272 0 -0 0 0 0 0 0 0 -0 -0.325 1.01011 -0.00342085 -0 -0 -0 0.950001 -0 0 0 0 0 0 0 -0 0.325001 -1.0101 0.00186 -0 -0 -0 -0.921833 -0 0 0 0 0 0 0 -0 0 0 -0 0.900001 22.2001 -0 0 1.56164 0 0 0 0 0 0 -0 0 0 -0 -0.9 -22.2 -0 0 -4 0 0 0 0 0 0 -0 0 -3 -0 -0 1.01011 -0 0 -0 1.53536 0 0 0 0 0 -0 0 3 -0 -0 -1.0101 -0 0 -0 -1.45 0 5.04001 0.350001 1 -5.80754 3.36001 -0 -19.6731 0 0 0 0 -0 0 -0 -1 -5.04 -0.35 -1 5.80755 -3.36 -0 13.1058 0 0 0 0 -0 0 -0 1 -0 -0 0.130001 -0.034 0 -1.3249 -0 0 -0.0176823 0 0 -0 0 -0 -0 -0 -0 -0.13 0.0340001 0 0.250018 -0 0 0.0290414 0 0 -0 0 -0 -0 -12 10 -0 -0 1 -0 -0 -1.12339 0 0 0 -0 0 -0 -0 12 -10 -0 -0 -1 -0 -0 1.80973 0 0 0 -0 0 -0 -0 -1.73524 -0 -0 1.01011 0 -0 -0 0.143088 0 0 3.12273 -0 0 -0 -0 1.73525 -0 -0 -1.0101 0 -0 -0 0.0885615 0 0 -2.08027 -0 0 -0 -0 -0 -0 -0 -0 0 -0.325 0.990001 -0.00185999 0 0 0 0.921834 0 -0 -0 -0 -0 -0 -0 0 0.325001 -0.99 0.00342086 0 0 0 -0.95 0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 1.11112 22.2001 0 -0 4 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -1.11111 -22.2 0 -0 -1.56163 -0 -0 -0 -0 -0 -0 0 -0 -3 0 0 0.990001 0 -0 0 1.45001 -0 -0 -0 -0 -0 0 -0 3 0 0 -0.99 0 -0 0 -1.53535 -0 [1.123394607137229, 1.80972923749869] [0.9973903126266226, 1.600000000000001] [0.166806299221794, 1.200000000000001] [2.080274560720126, 3.122728893195649] [1.298491192498319, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [9.946239269957661, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-2.20197954074016, -1.903675236993892] -12.4504 18.6896 1.00001e-08 1.00001e-08 -0.230694 1.18897 -17.9999 11.1736 1.17862 -4.51468 1.57144 -1.55851 37.2255 -39.4199 0.220863 -0.134646 -18.1354 12.0813 -1.1969 0.328681 -13.4807 21.7168 4.87132 -1.03854 1.54159 -1.55073 40.2645 -37.5551 0.105501 -0.189999 
5.04001 0.350001 1 -5.80754 3.36001 -0 -19.6731 0 0 -0 0 0 -0 -0 -1 -5.04 -0.35 -1 5.80755 -3.36 -0 14.9531 0 0 -0 0 0 -0 -0 1 -0.819672 -0 -0 1 -0.819672 -0 -0 0 0 -0 0 0 -0 -0 0 0.819673 -0 -0 -1 0.819673 -0 -0 0 0 -0 0 0 -0 -0 0 0 -0 0.130001 -0.034 0 -1.3249 -0 0 -0.0201747 -0 0 0 -0 -0 0 0 -0 -0.13 0.0340001 0 0.28027 -0 0 0.0290414 -0 0 0 -0 -0 0 -12 10 -0 0 1 -0 -0 -1.4536 0 -0 0 0 -0 -0 0 12 -10 -0 0 -1 -0 -0 1.80973 0 -0 0 0 -0 -0 0 -1.73524 -0 -0 1.01011 0 -0 -0 0.0996086 0 -0 3.12273 0 -0 -0 0 1.73525 -0 -0 -1.0101 0 -0 -0 0.0445514 0 -0 -2.3735 0 -0 -0 0 0 -0 -0 0 0 -0.325 1.01011 -0.00185999 0 -0 0 0.950001 -0 -0 0 0 -0 -0 0 0 0.325001 -1.0101 0.00342086 0 -0 0 -0.921833 -0 -0 0 0 -0 -0 0 0 -0 -0 0 0.900001 22.2001 0 0 1.56164 -0 0 0 -0 -0 0 0 -0 -0 0 -0.9 -22.2 0 0 -4 -0 0 0 -0 -0 0 0 -0 -3 0 0 0.990001 0 0 -0 1.45001 0 0 -0 -0 0 0 -0 3 0 0 -0.99 0 0 -0 -1.53535 0 5.04001 0.350001 1 -5.985 3.36001 0 -14.953 -0 -0 0 -0 -0 0 0 -1 -5.04 -0.35 -1 5.98501 -3.36 0 19.6732 -0 -0 0 -0 -0 0 0 1 -0 0 0.0500001 -0.0145232 -0 -0.222394 0 -0 -0.0290413 0 -0 -0 0 0 -0 -0 0 -0.05 0.0145233 -0 1.24877 0 -0 0.0201748 0 -0 -0 0 0 -0 -9.94623 10 0 -0 1 0 0 -1.80972 -0 0 -0 -0 0 0 -0 9.94624 -10 0 -0 -1 0 0 1.45361 -0 0 -0 -0 0 0 -0 -1.7668 0 0 0.990001 -0 0 0 -0.0445513 -0 0 2.37351 -0 0 0 -0 1.76681 0 0 -0.99 -0 0 0 -0.0996085 -0 0 -3.12272 -0 0 0 -0 -0 0 0 -0 -0 -0.325 0.990001 -0.00342085 -0 0 -0 0.921834 0 0 -0 -0 0 0 -0 -0 0.325001 -0.99 0.00186 -0 0 -0 -0.95 0 0 -0 -0 0 0 -0 -0 0 0 -0 1.11112 22.2001 -0 -0 4 0 -0 -0 0 0 -0 -0 0 0 -0 -1.11111 -22.2 -0 -0 -1.56163 0 -0 -0 0 0 -0 -0 0 -3 -0 -0 1.01011 -0 -0 0 1.53536 -0 -0 0 0 -0 -0 0 3 -0 -0 -1.0101 -0 -0 0 -1.45 -0 [1.453603183410177, 1.80972923749869] [1.245788505576977, 1.600000000000001] [0.1853294991969114, 1.200000000000001] [2.373500458893498, 3.122728893195649] [1.298491192498319, 2] [0.85, 0.9300000000000001] [0.9218333299999998, 0.9500000000000001] [9.946239269957661, 12] [1.561636152818166, 4] [1.45, 1.535353545454546] [0.9900000000000001, 1.010101010101011] [0.9900000000000001, 1.010101010101011] [0.9, 1.111111111111111] [0.9900000000000001, 1.010101010101011] [-2.20197954074016, -1.903675236993892] -18.1354 13.7843 1.00001e-08 1.00001e-08 -1.20687 0.354395 -17.4432 21.7168 4.34958 -1.86285 1.58857 -1.54138 37.2255 -39.4199 0.105501 -0.189999 -14.2054 18.6896 -0.252179 1.19286 -17.9999 14.4579 1.90665 -4.08223 1.52446 -1.56786 40.2645 -37.5551 0.220863 -0.134646 
